latitude,longitude,acq_date,acq_time,frp,confidence,bright_ti4,bright_ti5,satellite,instrument,daynight
20.76082,85.2962,2026-09-19,716,5.76,n,328.08,294.18,N,VIIRS,D
20.78631,85.26122,2026-09-19,716,6.08,n,328.63,294.54,N,VIIRS,D
20.79428,85.25468,2026-09-19,716,10.3,n,343.01,294.15,N,VIIRS,D
20.88434,84.98519,2026-09-19,716,8.77,n,329.1,293.95,N,VIIRS,D
20.94941,86.04896,2026-09-19,716,6.62,n,338.38,294.56,N,VIIRS,D
20.95019,86.04843,2026-09-19,716,8.66,n,343.04,294.97,N,VIIRS,D
20.96249,85.19122,2026-09-19,716,5.75,n,333.07,294.78,N,VIIRS,D
20.96315,86.007,2026-09-19,716,3.36,n,329.33,292.22,N,VIIRS,D
21.07533,85.03733,2026-09-19,716,7.17,n,334.22,292.94,N,VIIRS,D
21.07825,85.03847,2026-09-19,716,14.23,n,350.45,292.89,N,VIIRS,D
21.07979,85.03632,2026-09-19,716,6.14,n,341.96,290.87,N,VIIRS,D
22.32001,82.5649,2026-09-19,716,3.52,n,327.47,292.39,N,VIIRS,D
22.3206,82.59199,2026-09-19,716,5.85,n,350.27,291.96,N,VIIRS,D
22.32345,82.5928,2026-09-19,716,5.69,n,342.72,291.82,N,VIIRS,D
22.36778,91.37329,2026-09-19,716,3.1,n,337.72,295.81,N,VIIRS,D
22.36836,91.37701,2026-09-19,716,3.1,n,339.05,295.76,N,VIIRS,D
22.37109,91.3727,2026-09-19,716,3.1,n,338.11,295.38,N,VIIRS,D
27.60483,96.284,2026-09-19,716,5.72,n,341.81,295.53,N,VIIRS,D
27.60801,96.281,2026-09-19,716,10.36,n,340.28,295.74,N,VIIRS,D
27.60894,96.28357,2026-09-19,716,6.08,n,340.85,295.14,N,VIIRS,D
27.66253,96.24951,2026-09-19,716,3.6,n,335.94,295.35,N,VIIRS,D
27.74719,96.31156,2026-09-19,716,2.58,n,330.3,295.96,N,VIIRS,D
29.51828,89.06348,2026-09-19,718,4.21,n,336.0,297.75,N,VIIRS,D
32.37519,81.0835,2026-09-19,718,6.35,n,341.12,300.98,N,VIIRS,D
7.95494,81.16589,2026-09-19,852,4.37,n,328.3,289.04,N,VIIRS,D
8.5822,78.07184,2026-09-19,852,2.12,n,338.98,293.08,N,VIIRS,D
9.87499,78.16687,2026-09-19,852,2.38,n,335.92,288.81,N,VIIRS,D
12.17125,76.61151,2026-09-19,854,5.45,n,333.49,294.97,N,VIIRS,D
13.367,75.90335,2026-09-19,854,3.99,n,331.76,290.68,N,VIIRS,D
14.10054,76.44862,2026-09-19,854,4.61,n,334.83,295.06,N,VIIRS,D
14.81415,76.36037,2026-09-19,854,6.72,n,339.11,296.77,N,VIIRS,D
14.81554,76.3573,2026-09-19,854,5.13,n,331.08,296.52,N,VIIRS,D
15.33132,75.15416,2026-09-19,854,4.86,n,341.35,294.16,N,VIIRS,D
21.09994,72.63522,2026-09-19,856,2.23,n,331.88,297.47,N,VIIRS,D
21.10412,72.63467,2026-09-19,856,2.23,n,340.84,297.51,N,VIIRS,D
21.10554,72.6468,2026-09-19,856,12.63,n,350.1,300.15,N,VIIRS,D
25.02102,68.22912,2026-09-19,858,3.33,l,338.4,310.07,N,VIIRS,D
25.105,68.05524,2026-09-19,858,2.58,l,339.24,310.43,N,VIIRS,D
25.94109,72.19331,2026-09-19,858,14.9,n,351.45,300.96,N,VIIRS,D
30.04756,71.87035,2026-09-19,858,4.29,n,338.31,299.94,N,VIIRS,D
31.21831,76.06273,2026-09-19,858,4.23,n,348.79,298.5,N,VIIRS,D
31.74733,75.04183,2026-09-19,858,2.34,n,329.33,298.21,N,VIIRS,D
33.29675,71.18625,2026-09-19,900,5.21,n,341.11,300.07,N,VIIRS,D
30.94856,97.36118,2026-09-19,1940,0.71,n,297.1,283.86,N,VIIRS,N
27.37895,95.33591,2026-09-19,1942,1.42,n,307.58,260.68,N,VIIRS,N
29.26378,91.92558,2026-09-19,1942,1.93,n,313.98,285.39,N,VIIRS,N
29.65742,90.90102,2026-09-19,1942,1.08,n,303.43,281.89,N,VIIRS,N
29.66036,90.90591,2026-09-19,1942,1.83,n,297.32,281.03,N,VIIRS,N
30.06908,96.97697,2026-09-19,1942,0.5,n,299.58,283.54,N,VIIRS,N
20.75848,85.29771,2026-09-19,1945,1.47,n,309.73,287.45,N,VIIRS,N
20.759,85.29333,2026-09-19,1945,1.47,n,306.38,287.26,N,VIIRS,N
20.78423,85.26575,2026-09-19,1945,1.58,n,313.1,287.45,N,VIIRS,N
20.78475,85.26138,2026-09-19,1945,1.58,n,315.06,288.21,N,VIIRS,N
20.79444,85.25397,2026-09-19,1945,6.19,n,338.33,288.87,N,VIIRS,N
20.80744,85.25566,2026-09-19,1945,2.9,n,321.02,289.5,N,VIIRS,N
20.86196,84.98734,2026-09-19,1945,0.95,n,311.98,288.0,N,VIIRS,N
20.86583,84.99248,2026-09-19,1945,3.08,n,306.79,288.38,N,VIIRS,N
20.86636,84.98807,2026-09-19,1945,1.21,n,308.13,288.59,N,VIIRS,N
20.88393,84.9828,2026-09-19,1945,1.71,n,321.32,289.1,N,VIIRS,N
20.88512,84.98122,2026-09-19,1945,2.25,n,326.2,288.85,N,VIIRS,N
20.88835,84.98338,2026-09-19,1945,1.71,n,308.27,288.67,N,VIIRS,N
20.88887,84.97883,2026-09-19,1945,2.27,n,305.54,288.52,N,VIIRS,N
20.88954,84.98176,2026-09-19,1945,2.25,n,314.01,288.74,N,VIIRS,N
20.94959,86.04742,2026-09-19,1945,1.57,n,314.35,287.93,N,VIIRS,N
20.95371,86.04803,2026-09-19,1945,1.57,n,309.29,287.78,N,VIIRS,N
20.95681,85.01095,2026-09-19,1945,2.2,n,305.88,289.34,N,VIIRS,N
20.96191,85.18964,2026-09-19,1945,1.98,n,317.46,289.38,N,VIIRS,N
20.96245,85.18526,2026-09-19,1945,1.98,n,314.09,289.27,N,VIIRS,N
20.96299,85.18086,2026-09-19,1945,1.42,n,307.1,289.27,N,VIIRS,N
20.96353,85.17641,2026-09-19,1945,1.42,n,309.38,289.55,N,VIIRS,N
20.96408,85.17196,2026-09-19,1945,2.36,n,309.85,289.55,N,VIIRS,N
20.96462,85.16748,2026-09-19,1945,2.36,n,316.33,289.55,N,VIIRS,N
20.96517,85.16301,2026-09-19,1945,2.49,n,312.34,289.33,N,VIIRS,N
20.96647,86.01376,2026-09-19,1945,1.31,n,311.62,287.35,N,VIIRS,N
20.96789,85.177,2026-09-19,1945,3.67,n,323.54,289.21,N,VIIRS,N
20.96844,85.17252,2026-09-19,1945,3.38,n,309.08,289.36,N,VIIRS,N
20.96891,85.175,2026-09-19,1945,2.35,n,327.86,289.57,N,VIIRS,N
20.96942,85.17052,2026-09-19,1945,2.44,n,306.04,289.23,N,VIIRS,N
20.97064,85.15461,2026-09-19,1945,1.97,n,312.06,289.16,N,VIIRS,N
20.97149,85.1526,2026-09-19,1945,1.47,n,309.59,288.99,N,VIIRS,N
20.97327,85.17558,2026-09-19,1945,2.35,n,305.15,289.25,N,VIIRS,N
20.97717,85.17365,2026-09-19,1945,1.06,n,308.98,289.14,N,VIIRS,N
20.97773,85.16917,2026-09-19,1945,1.06,n,308.18,289.3,N,VIIRS,N
20.97816,85.17166,2026-09-19,1945,1.54,n,311.76,289.46,N,VIIRS,N
21.0005,86.02509,2026-09-19,1945,1.42,n,309.61,288.08,N,VIIRS,N
21.07302,85.04753,2026-09-19,1945,1.07,n,307.63,289.26,N,VIIRS,N
21.07357,85.04292,2026-09-19,1945,1.07,n,308.06,288.99,N,VIIRS,N
21.07412,85.03835,2026-09-19,1945,4.28,n,306.16,289.63,N,VIIRS,N
21.07798,85.0435,2026-09-19,1945,1.07,n,307.46,289.27,N,VIIRS,N
21.07853,85.0389,2026-09-19,1945,4.28,n,340.02,290.64,N,VIIRS,N
21.07908,85.03436,2026-09-19,1945,4.28,n,319.84,290.2,N,VIIRS,N
21.75407,84.02509,2026-09-19,1945,3.89,n,307.12,286.35,N,VIIRS,N
21.75499,84.02237,2026-09-19,1945,3.77,n,310.51,286.73,N,VIIRS,N
21.76509,84.01818,2026-09-19,1945,1.67,n,311.22,286.69,N,VIIRS,N
21.76984,84.0188,2026-09-19,1945,1.67,n,303.92,286.08,N,VIIRS,N
21.84134,83.98376,2026-09-19,1945,0.88,n,303.03,285.4,N,VIIRS,N
21.92083,83.35331,2026-09-19,1945,1.35,n,301.47,272.74,N,VIIRS,N
21.92089,83.35318,2026-09-19,1945,1.58,n,303.36,274.17,N,VIIRS,N
21.92144,83.34727,2026-09-19,1945,1.35,n,304.2,274.36,N,VIIRS,N
21.92154,83.34715,2026-09-19,1945,2.37,n,305.56,274.82,N,VIIRS,N
21.92415,85.22125,2026-09-19,1945,1.49,n,303.88,288.91,N,VIIRS,N
21.92459,85.22404,2026-09-19,1945,1.87,n,304.13,289.05,N,VIIRS,N
22.01565,83.75361,2026-09-19,1945,0.98,n,299.01,273.93,N,VIIRS,N
22.03751,83.73325,2026-09-19,1945,2.1,n,300.04,276.58,N,VIIRS,N
22.13252,85.38329,2026-09-19,1945,1.09,n,307.44,289.45,N,VIIRS,N
22.1327,85.38155,2026-09-19,1945,1.18,n,307.79,289.32,N,VIIRS,N
22.36652,87.29972,2026-09-19,1945,2.59,n,306.98,276.61,N,VIIRS,N
22.57471,85.89317,2026-09-19,1945,2.23,n,305.92,289.07,N,VIIRS,N
22.79041,86.20361,2026-09-19,1945,1.43,n,305.67,289.88,N,VIIRS,N
22.79138,86.19534,2026-09-19,1945,1.79,n,305.82,290.12,N,VIIRS,N
22.79508,86.20007,2026-09-19,1945,1.43,n,311.66,289.68,N,VIIRS,N
22.7983,86.20878,2026-09-19,1945,2.04,n,325.46,289.3,N,VIIRS,N
22.79934,86.09099,2026-09-19,1945,1.7,n,322.28,289.96,N,VIIRS,N
22.87554,86.06346,2026-09-19,1945,1.18,n,309.2,289.71,N,VIIRS,N
23.48318,87.36514,2026-09-19,1945,1.39,n,305.43,288.11,N,VIIRS,N
23.48398,87.36385,2026-09-19,1945,2.32,n,310.19,288.33,N,VIIRS,N
23.48711,87.36575,2026-09-19,1945,1.39,n,305.23,288.01,N,VIIRS,N
23.55857,87.24297,2026-09-19,1945,2.73,n,321.33,289.67,N,VIIRS,N
23.55926,87.23745,2026-09-19,1945,2.73,n,312.81,289.45,N,VIIRS,N
23.56194,87.08469,2026-09-19,1945,2.05,n,308.21,289.59,N,VIIRS,N
23.58066,86.7249,2026-09-19,1945,1.01,n,309.53,289.16,N,VIIRS,N
23.61442,86.78979,2026-09-19,1945,1.65,n,308.91,283.88,N,VIIRS,N
23.63107,86.2945,2026-09-19,1945,1.04,n,304.48,289.94,N,VIIRS,N
23.64769,85.43773,2026-09-19,1945,3.29,n,323.96,290.48,N,VIIRS,N
23.66389,87.158,2026-09-19,1945,3.23,n,316.19,290.34,N,VIIRS,N
23.6644,86.91805,2026-09-19,1945,1.24,n,305.88,289.79,N,VIIRS,N
23.66458,87.15237,2026-09-19,1945,2.33,n,307.44,290.16,N,VIIRS,N
23.66723,86.09283,2026-09-19,1945,1.16,n,307.79,290.14,N,VIIRS,N
23.67064,86.93469,2026-09-19,1945,1.49,n,307.63,289.82,N,VIIRS,N
23.6738,85.32542,2026-09-19,1945,1.0,n,303.64,289.3,N,VIIRS,N
23.67435,86.39774,2026-09-19,1945,2.1,n,304.69,289.98,N,VIIRS,N
23.67675,86.08537,2026-09-19,1945,3.07,n,326.78,290.91,N,VIIRS,N
23.67852,86.3984,2026-09-19,1945,2.1,n,320.04,290.98,N,VIIRS,N
23.68002,86.09458,2026-09-19,1945,2.66,n,313.95,290.26,N,VIIRS,N
23.68152,86.08163,2026-09-19,1945,3.07,n,316.51,290.42,N,VIIRS,N
23.68319,86.3949,2026-09-19,1945,1.02,n,312.2,290.01,N,VIIRS,N
23.6837,86.3907,2026-09-19,1945,1.02,n,304.76,289.55,N,VIIRS,N
23.68579,86.08218,2026-09-19,1945,2.25,n,324.52,290.39,N,VIIRS,N
23.68787,86.39133,2026-09-19,1945,1.02,n,305.97,289.86,N,VIIRS,N
23.68871,87.12169,2026-09-19,1945,3.53,n,312.08,290.44,N,VIIRS,N
23.6915,87.09924,2026-09-19,1945,2.4,n,306.12,288.77,N,VIIRS,N
23.69271,87.1223,2026-09-19,1945,2.83,n,319.48,290.86,N,VIIRS,N
23.69341,87.11668,2026-09-19,1945,2.83,n,307.45,290.26,N,VIIRS,N
23.6948,87.10545,2026-09-19,1945,3.2,n,306.99,289.54,N,VIIRS,N
23.69607,85.28915,2026-09-19,1945,1.97,n,311.4,289.8,N,VIIRS,N
23.6962,87.0942,2026-09-19,1945,2.04,n,306.8,289.18,N,VIIRS,N
23.69631,85.36734,2026-09-19,1945,1.21,n,306.27,289.66,N,VIIRS,N
23.6996,86.07531,2026-09-19,1945,1.03,n,305.36,290.24,N,VIIRS,N
23.71056,86.44926,2026-09-19,1945,1.52,n,309.07,289.81,N,VIIRS,N
23.71098,86.4518,2026-09-19,1945,1.42,n,309.5,289.67,N,VIIRS,N
23.71145,86.44766,2026-09-19,1945,1.58,n,304.39,289.93,N,VIIRS,N
23.7136,86.42451,2026-09-19,1945,1.89,n,312.11,290.55,N,VIIRS,N
23.71422,86.454,2026-09-19,1945,1.3,n,306.1,289.81,N,VIIRS,N
23.71432,86.4229,2026-09-19,1945,2.21,n,310.27,290.38,N,VIIRS,N
23.71472,86.44988,2026-09-19,1945,1.52,n,306.47,290.03,N,VIIRS,N
23.71514,86.45243,2026-09-19,1945,0.72,n,305.89,289.76,N,VIIRS,N
23.71574,86.44164,2026-09-19,1945,1.11,n,303.78,289.47,N,VIIRS,N
23.7161,86.44417,2026-09-19,1945,2.19,n,305.05,289.66,N,VIIRS,N
23.71658,86.44003,2026-09-19,1945,2.07,n,304.06,289.33,N,VIIRS,N
23.71827,86.42102,2026-09-19,1945,1.89,n,317.17,289.81,N,VIIRS,N
23.7185,86.42349,2026-09-19,1945,1.07,n,305.78,289.57,N,VIIRS,N
23.71897,86.4194,2026-09-19,1945,1.07,n,309.58,289.71,N,VIIRS,N
23.72315,86.42001,2026-09-19,1945,1.07,n,304.98,290.56,N,VIIRS,N
23.72492,86.44128,2026-09-19,1945,2.41,n,309.54,290.1,N,VIIRS,N
23.73374,86.43837,2026-09-19,1945,1.31,n,305.56,290.76,N,VIIRS,N
23.73423,86.43424,2026-09-19,1945,1.16,n,305.06,289.68,N,VIIRS,N
23.73471,86.43014,2026-09-19,1945,1.16,n,305.13,289.73,N,VIIRS,N
23.7384,86.43486,2026-09-19,1945,1.16,n,317.89,290.68,N,VIIRS,N
23.73888,86.43074,2026-09-19,1945,1.16,n,303.99,289.95,N,VIIRS,N
23.75334,86.41614,2026-09-19,1945,2.58,n,321.65,289.96,N,VIIRS,N
23.75589,85.85554,2026-09-19,1945,1.61,n,311.61,290.89,N,VIIRS,N
23.75642,85.85103,2026-09-19,1945,1.61,n,305.25,290.27,N,VIIRS,N
23.75899,86.40429,2026-09-19,1945,2.23,n,318.32,290.14,N,VIIRS,N
23.75949,86.4001,2026-09-19,1945,2.23,n,313.49,290.3,N,VIIRS,N
23.7597,85.86057,2026-09-19,1945,2.04,n,311.83,290.27,N,VIIRS,N
23.76317,86.40493,2026-09-19,1945,2.31,n,326.8,290.4,N,VIIRS,N
23.76367,86.40073,2026-09-19,1945,2.31,n,310.01,289.93,N,VIIRS,N
23.76466,86.3924,2026-09-19,1945,3.69,n,311.67,291.22,N,VIIRS,N
23.76736,86.40551,2026-09-19,1945,2.31,n,324.2,290.85,N,VIIRS,N
23.76785,86.40134,2026-09-19,1945,2.31,n,316.02,290.57,N,VIIRS,N
23.77229,86.36391,2026-09-19,1945,2.46,n,320.56,289.97,N,VIIRS,N
23.77401,86.38538,2026-09-19,1945,1.67,n,307.87,290.15,N,VIIRS,N
23.7757,85.99969,2026-09-19,1945,0.83,n,306.51,290.22,N,VIIRS,N
23.77619,85.99534,2026-09-19,1945,0.83,n,306.44,290.41,N,VIIRS,N
23.77649,86.3645,2026-09-19,1945,1.58,n,315.49,290.46,N,VIIRS,N
23.77745,86.21059,2026-09-19,1945,1.5,n,313.33,291.32,N,VIIRS,N
23.7777,86.39017,2026-09-19,1945,1.67,n,326.19,290.73,N,VIIRS,N
23.77795,86.20632,2026-09-19,1945,1.5,n,308.37,291.02,N,VIIRS,N
23.77819,86.38602,2026-09-19,1945,1.67,n,305.84,290.09,N,VIIRS,N
23.77968,86.37348,2026-09-19,1945,1.23,n,304.69,290.36,N,VIIRS,N
23.78168,86.21125,2026-09-19,1945,1.5,n,311.76,291.01,N,VIIRS,N
23.78188,86.39079,2026-09-19,1945,1.41,n,309.05,290.14,N,VIIRS,N
23.78637,85.55461,2026-09-19,1945,1.07,n,305.23,290.34,N,VIIRS,N
23.79475,86.35445,2026-09-19,1945,1.35,n,313.48,290.11,N,VIIRS,N
23.79526,86.35024,2026-09-19,1945,1.74,n,309.79,290.26,N,VIIRS,N
23.79876,86.32096,2026-09-19,1945,2.23,n,304.5,289.96,N,VIIRS,N
23.79945,86.35086,2026-09-19,1945,1.74,n,309.7,290.4,N,VIIRS,N
23.80195,86.33002,2026-09-19,1945,2.69,n,321.79,290.73,N,VIIRS,N
23.80615,86.33062,2026-09-19,1945,1.4,n,309.47,290.27,N,VIIRS,N
23.82306,85.49478,2026-09-19,1945,2.26,n,305.51,291.05,N,VIIRS,N
23.82438,84.57207,2026-09-19,1945,1.35,n,305.34,287.49,N,VIIRS,N
23.82438,85.49805,2026-09-19,1945,1.47,n,305.11,290.66,N,VIIRS,N
23.82765,84.57129,2026-09-19,1945,2.87,n,305.36,287.5,N,VIIRS,N
23.82908,84.57273,2026-09-19,1945,1.35,n,305.7,287.56,N,VIIRS,N
24.11587,86.86176,2026-09-19,1945,1.4,n,315.21,291.4,N,VIIRS,N
24.11633,86.85782,2026-09-19,1945,1.4,n,305.37,290.98,N,VIIRS,N
24.19627,82.71576,2026-09-19,1945,1.56,n,309.59,286.5,N,VIIRS,N
24.202,82.7122,2026-09-19,1945,1.76,n,305.14,286.59,N,VIIRS,N
24.20562,82.71011,2026-09-19,1945,1.26,n,305.22,286.21,N,VIIRS,N
24.45077,83.03903,2026-09-19,1945,0.72,n,303.43,287.06,N,VIIRS,N
8.46131,80.4069,2026-09-19,1947,1.0,n,312.1,275.45,N,VIIRS,N
17.61139,83.20617,2026-09-19,1947,0.52,n,299.28,270.06,N,VIIRS,N
22.26406,75.13526,2026-09-19,2123,1.32,n,304.57,291.13,N,VIIRS,N
22.93186,69.69827,2026-09-19,2123,0.9,n,307.75,295.26,N,VIIRS,N
22.93537,69.69899,2026-09-19,2123,0.71,n,306.8,295.15,N,VIIRS,N
23.49619,68.57815,2026-09-19,2123,1.19,n,310.38,296.76,N,VIIRS,N
23.49956,68.57881,2026-09-19,2123,1.09,n,307.73,296.6,N,VIIRS,N
25.38747,68.58372,2026-09-19,2123,1.32,n,320.45,297.5,N,VIIRS,N
26.0959,68.87885,2026-09-19,2123,0.88,n,309.85,298.84,N,VIIRS,N
28.67086,77.56998,2026-09-19,2123,1.74,n,303.95,293.87,N,VIIRS,N
30.7815,70.03703,2026-09-19,2123,0.74,n,304.63,288.13,N,VIIRS,N
30.78482,70.03777,2026-09-19,2123,1.86,n,320.52,289.21,N,VIIRS,N
31.76974,70.10711,2026-09-19,2123,0.93,n,309.14,294.25,N,VIIRS,N
32.28888,70.74069,2026-09-19,2123,2.01,n,309.33,296.72,N,VIIRS,N
32.57703,72.56337,2026-09-19,2123,2.21,n,306.43,296.21,N,VIIRS,N
32.65368,70.47284,2026-09-19,2123,1.14,n,307.99,296.27,N,VIIRS,N
32.71655,72.77505,2026-09-19,2123,1.06,n,306.35,293.85,N,VIIRS,N
32.72195,72.92567,2026-09-19,2123,1.1,n,305.49,294.59,N,VIIRS,N
32.88978,71.61656,2026-09-19,2123,1.85,n,313.93,294.99,N,VIIRS,N
33.29573,71.18398,2026-09-19,2123,0.59,n,304.52,293.83,N,VIIRS,N
33.40656,71.94057,2026-09-19,2123,0.75,n,305.26,294.48,N,VIIRS,N
33.5452,71.55094,2026-09-19,2123,1.15,n,310.47,294.5,N,VIIRS,N
33.80135,72.09721,2026-09-19,2123,0.73,n,306.58,294.73,N,VIIRS,N
33.82858,72.83115,2026-09-19,2123,0.88,n,306.05,295.04,N,VIIRS,N
34.72952,73.10628,2026-09-19,2123,2.03,n,320.2,285.53,N,VIIRS,N
18.68543,73.0321,2026-09-19,2125,1.64,n,304.72,285.77,N,VIIRS,N
19.27939,71.42672,2026-09-19,2125,2.63,n,309.75,293.12,N,VIIRS,N
21.10284,72.64529,2026-09-19,2125,4.15,n,305.4,289.43,N,VIIRS,N
21.10453,72.63682,2026-09-19,2125,4.4,n,306.2,289.58,N,VIIRS,N
21.10623,72.65048,2026-09-19,2125,3.06,n,307.38,289.8,N,VIIRS,N
21.10708,72.64625,2026-09-19,2125,3.06,n,317.84,289.8,N,VIIRS,N
22.33592,69.86636,2026-09-19,2125,3.12,n,306.91,295.89,N,VIIRS,N
22.41644,69.03992,2026-09-19,2125,1.76,n,318.8,295.54,N,VIIRS,N
22.41989,69.0406,2026-09-19,2125,0.38,n,306.86,294.97,N,VIIRS,N
22.57542,70.22902,2026-09-19,2125,0.75,n,308.29,293.94,N,VIIRS,N
26.25618,74.09748,2026-09-19,2125,1.45,n,304.98,292.28,N,VIIRS,N
26.25745,74.09571,2026-09-19,2125,1.11,n,308.98,292.89,N,VIIRS,N
26.87618,73.51752,2026-09-19,2125,1.87,n,308.68,294.14,N,VIIRS,N
26.87696,73.5136,2026-09-19,2125,1.38,n,305.52,293.77,N,VIIRS,N
26.92768,73.46886,2026-09-19,2125,1.11,n,307.02,294.11,N,VIIRS,N
27.08077,73.81672,2026-09-19,2125,1.17,n,307.09,295.37,N,VIIRS,N
27.28626,73.84059,2026-09-19,2125,0.7,n,304.36,293.74,N,VIIRS,N
27.28754,73.83817,2026-09-19,2125,0.86,n,308.13,293.82,N,VIIRS,N
27.66952,76.12982,2026-09-19,2125,1.55,n,305.89,295.11,N,VIIRS,N
28.03899,69.66982,2026-09-19,2125,0.88,n,309.57,298.84,N,VIIRS,N
28.42353,69.70219,2026-09-19,2125,0.83,n,310.51,296.81,N,VIIRS,N
20.88891,84.97933,2026-09-20,657,1.25,n,327.25,278.36,N,VIIRS,D
21.07579,85.03978,2026-09-20,657,8.92,n,331.7,277.55,N,VIIRS,D
22.32036,82.59339,2026-09-20,657,7.81,n,342.69,285.06,N,VIIRS,D
22.32475,82.59406,2026-09-20,657,9.38,n,341.78,285.11,N,VIIRS,D
22.34153,97.84503,2026-09-20,657,9.14,n,333.85,300.41,N,VIIRS,D
22.34488,97.84447,2026-09-20,657,9.14,n,350.48,299.02,N,VIIRS,D
23.64931,96.19399,2026-09-20,657,7.0,l,330.17,305.1,N,VIIRS,D
23.93723,97.7634,2026-09-20,657,3.95,n,337.64,301.86,N,VIIRS,D
27.74629,96.12154,2026-09-20,659,2.76,n,331.33,291.04,N,VIIRS,D
27.75585,96.04725,2026-09-20,659,4.07,n,342.27,293.26,N,VIIRS,D
27.77244,96.04417,2026-09-20,659,9.26,n,346.68,292.81,N,VIIRS,D
